PROJECT_ID,SAMPLE_ID,INCLUDE,BLANK_OR_CONTROL,ENRICHMENT,ENV_BIOME,ENV_FEATURE,ENV_MATERIAL,LATITUDE,LONGITUDE,PH,TEMPERATURE
DCO_BRZ,CRO_CSW1_3C_Aug13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.862,-122.41402,10.2,16.51
DCO_BRZ,CRO_QV1_1A_Aug13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.862,-122.43006,11.64,16.36
DCO_BRZ,CRO_QV1_1A_Jul14,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.862,-122.43006,11.47,17.53
DCO_BRZ,CRO_QV1_1B_Aug13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.862,-122.43006,11.64,16.36
DCO_BRZ,CRO_QV1_1B_Jul14,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.862,-122.43006,11.51,17.44
DCO_BRZ,CRO_QV1_1C_Aug13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.862,-122.43006,11.64,16.36
DCO_BRZ,CRO_QV1_1C_Jul14,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.862,-122.43006,11.51,17.44
DCO_BRZ,CRO_QV1_2A_Aug13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.86202,-122.43006,9.07,16.63
DCO_BRZ,CRO_QV1_2A_Jul14,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.86202,-122.43006,9.43,16.91
DCO_BRZ,CRO_QV1_2B_Aug13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.86202,-122.43006,9.07,16.63
DCO_BRZ,CRO_QV1_2B_Jul14,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.86202,-122.43006,9.43,16.91
DCO_BRZ,CRO_QV1_2C_Aug13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.86202,-122.43006,9.07,16.63
DCO_BRZ,CSWold_A_Aug13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.86193,-122.414,9.82,18.18
DCO_BRZ,CSWold_A_Dec13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.86193,-122.414,9.36,17.9
DCO_BRZ,CSWold_Mar12,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.86193,-122.414,9.76,null
DCO_BRZ,N08A_A_Dec13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.862,-122.43,10.17,15.34
DCO_BRZ,N08A_B_Aug13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.862,-122.43,10.37,17.99
DCO_BRZ,N08Aa_Aug12,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.862,-122.43,10.52,16.2
DCO_BRZ,N08B_A_Aug13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.86201,-122.43,10.98,16.03
DCO_BRZ,N08B_A_Dec13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.86201,-122.43,10.55,15.03
DCO_BRZ,N08B_July11,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.86201,-122.43,11.51,16.6
DCO_BRZ,N08Ba_Aug12,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.86201,-122.43,10.81,16.2
DCO_BRZ,N08Bb_Aug12,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.86201,-122.43,10.81,16.2
DCO_BRZ,N08Bc_Aug12,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.86201,-122.43,10.8,16
DCO_BRZ,N08C_A_Aug13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.86202,-122.43,7.55,14.99
DCO_BRZ,N08C_A_Dec13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.86202,-122.43,8.67,15.1
DCO_BRZ,N1A_Aug12,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.882,-122.478,6.91,17.2
DCO_BRZ,N5A_Aug12,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.871,-122.428,9.16,16.7
DCO_BRZ,Serp_CRO_8A_Apr11_Av4v5,FALSE,FALSE,FALSE,null,null,null,null,null,null,null
DCO_BRZ,Serp_CRO_8A_Apr11_Bv4v5,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.862,-122.43,11.11,15.8
DCO_BRZ,Serp_CRO_8A_Aug11_Av4v5,FALSE,FALSE,FALSE,null,null,null,null,null,null,null
DCO_BRZ,Serp_CRO_8A_Aug11_Bv4v5,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.862,-122.43,10.7,18.4
DCO_BRZ,Serp_CRO_8B_AprC11_Av4v5,FALSE,FALSE,FALSE,null,null,null,null,null,null,null
DCO_BRZ,Serp_CRO_8B_AprC11_Bv4v5,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.86201,-122.43,11.62,19.4
DCO_BRZ,Serp_CRO_8B_AprD11_Av4v5,FALSE,FALSE,FALSE,null,null,null,null,null,null,null
DCO_BRZ,Serp_CRO_8B_AprD11_Bv4v5,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.86201,-122.43,11.62,19.4
DCO_BRZ,Serp_CRO_CSW1_1A_Mar13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.862,-122.414,12.17,14.85
DCO_BRZ,Serp_CRO_CSW1_2A_Mar13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.862,-122.414,8.68,14.8
DCO_BRZ,Serp_CRO_CSW1_3B_Mar13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.862,-122.414,10.08,15.19
DCO_BRZ,Serp_CRO_CSW1_4A_Mar13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.862,-122.414,7.77,14.23
DCO_BRZ,Serp_CRO_CSW1_5A_Mar13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.862,-122.414,9.34,15.24
DCO_BRZ,Serp_CRO_CSWoldA_Mar13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.86193,-122.414,9.84,17.74
DCO_BRZ,Serp_CRO_CSWoldB_Mar13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.86193,-122.414,9.84,17.74
DCO_BRZ,Serp_CRO_CSWoldT0_Mar13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.86193,-122.414,9.84,17.74
DCO_BRZ,Serp_CRO_CSWold_11_11_Av4v5,FALSE,FALSE,FALSE,null,null,null,null,null,null,null
DCO_BRZ,Serp_CRO_CSWold_11_11_Bv4v5,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.86193,-122.414,9.88,null
DCO_BRZ,Serp_CRO_N08AB_Mar13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.862,-122.43,10.73,14.57
DCO_BRZ,Serp_CRO_N08A_Aug11_Av4v5,FALSE,FALSE,FALSE,null,null,null,null,null,null,null
DCO_BRZ,Serp_CRO_N08A_Aug11_Bv4v5,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.862,-122.43,10.7,18.4
DCO_BRZ,Serp_CRO_N08BA_Mar13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.86201,-122.43,10.87,14.65
DCO_BRZ,Serp_CRO_N08BB_Mar13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.86201,-122.43,10.87,14.65
DCO_BRZ,Serp_CRO_N08CA_Mar13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.86202,-122.43,7.41,14.56
DCO_BRZ,Serp_CRO_N08T0_Mar13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.862,-122.43,10.87,14.65
DCO_BRZ,Serp_CRO_QV13A_Aug12_Bv4v5,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.862,-122.43006,10.13,16.9
DCO_BRZ,Serp_CRO_QV1_1A_Mar13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.862,-122.43006,11.41,15.36
DCO_BRZ,Serp_CRO_QV1_2B_Mar13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.862,-122.43006,7.02,15.8
DCO_BRZ,Serp_CRO_QV1_3B_Mar13,TRUE,FALSE,FALSE,"terrestrial biome",null,null,38.862,-122.43006,9.43,16
DCO_BRZ,Serp_LC1408,TRUE,FALSE,FALSE,"marine biome","marine biome",null,30.123203,-42.118972,10.67,88
DCO_BRZ,Serp_LC_BB13,TRUE,FALSE,FALSE,"marine biome","marine biome",null,30.123934,-42.120154,10.1,70
DCO_BRZ,Serp_LC_BB20,TRUE,FALSE,FALSE,"marine biome","marine biome",null,30.123934,-42.120154,10.1,70
DCO_BRZ,Serp_LC_BB21,TRUE,FALSE,FALSE,"marine biome","marine biome",null,30.123934,-42.120154,10.1,70
DCO_BRZ,Serp_LC_BB22,TRUE,FALSE,FALSE,"marine biome","marine biome",null,30.123934,-42.120154,10.1,70
DCO_BRZ,Serp_LC_BB31,TRUE,FALSE,FALSE,"marine biome","marine biome",null,30.12397,-42.120113,10.2,88
DCO_BRZ,Serp_LC_BB35,TRUE,FALSE,FALSE,"marine biome","marine biome",null,30.124755,-42.119024,8.7,28
DCO_BRZ,Serp_LC_BB36,TRUE,FALSE,FALSE,"marine biome","marine biome",null,30.123961,-42.119688,10.97,55
DCO_BRZ,Serp_LC_BB6,TRUE,FALSE,FALSE,"marine biome","marine biome",null,30.123889,-42.120061,10.7,91
DCO_BRZ,Serp_LIG_BR2_back1_Jun12_Av4v5,FALSE,FALSE,FALSE,null,null,null,null,null,null,null
DCO_BRZ,Serp_LIG_BR2_back1_Jun12_Bv4v5,TRUE,FALSE,FALSE,"terrestrial biome",null,null,44.4512,8.782,8.06,18.7
DCO_BRZ,Serp_LIG_BR2_back2_Jun12_Av4v5,FALSE,FALSE,FALSE,null,null,null,null,null,null,null
DCO_BRZ,Serp_LIG_BR2_back2_Jun12_Bv4v5,TRUE,FALSE,FALSE,"terrestrial biome",null,null,44.4512,8.782,8.06,18.7
DCO_BRZ,Serp_LIG_Gor_upA_Jul12_Av4v5,FALSE,FALSE,FALSE,null,null,null,null,null,null,null
DCO_BRZ,Serp_LIG_Gor_upA_Jul12_Bv4v5,TRUE,FALSE,FALSE,"terrestrial biome",null,null,44.597,8.7833,9.34,22.9
DCO_BRZ,Serp_LIG_Gor_upB_Jul12_Av4v5,FALSE,FALSE,FALSE,null,null,null,null,null,null,null
DCO_BRZ,Serp_LIG_Gor_upB_Jul12_Bv4v5,TRUE,FALSE,FALSE,"terrestrial biome",null,null,44.597,8.7833,9.34,22.9
DCO_BRZ,Serp_LIG_L43_upstream_Oct11_Av4v5,FALSE,FALSE,FALSE,null,null,null,null,null,null,null
DCO_BRZ,Serp_LIG_L43_upstream_Oct11_Bv4v5,TRUE,FALSE,FALSE,"terrestrial biome",null,null,44.4584,8.7688,9,12.1
DCO_BRZ,Serp_Lig_GOR1AB_2013,TRUE,FALSE,FALSE,"terrestrial biome",null,null,44.597,8.7833,12.06,20.5
DCO_BRZ,Serp_Lig_GOR1CDEF_2013,TRUE,FALSE,FALSE,"terrestrial biome",null,null,44.597,8.7833,12.25,20
DCO_BRZ,Serp_Lig_GORupA_2013,TRUE,FALSE,FALSE,"terrestrial biome",null,null,44.597,8.7833,9.5,21.9
DCO_BRZ,Serp_Lig_GORupB_2013,TRUE,FALSE,FALSE,"terrestrial biome",null,null,44.597,8.7833,9.26,22.4
DCO_BRZ,Serp_TL_WHC2A_DNA3_Jun11_Bv4v5,TRUE,FALSE,FALSE,"terrestrial biome",null,null,49.4653,-57.95763,null,null
DCO_BRZ,Serp_TL_WHC2B_Aug10,TRUE,FALSE,FALSE,"terrestrial biome",null,null,49.4653,-57.95763,null,null
DCO_BRZ,Serp_TL_WHC2C_DNA2_Jun11_Bv4v5,TRUE,FALSE,FALSE,"terrestrial biome",null,null,49.4653,-57.95763,null,null
DCO_BRZ,Serp_TL_WHC75_DNA2_Jun11_Bv4v5,TRUE,FALSE,FALSE,"terrestrial biome",null,null,49.4648,-57.9584,null,null
DCO_DAL,AgiaParaskevi,TRUE,FALSE,FALSE,"terrestrial biome","hydrothermal vent",water,39.924,23.59,6.31,31.5
DCO_DAL,Alexandria,TRUE,FALSE,FALSE,"terrestrial biome","hydrothermal vent",water,40.667,22.424,7.82,33.9
DCO_DAL,Control,FALSE,TRUE,FALSE,"terrestrial biome",null,water,40,23,null,null
DCO_DAL,Giotrisi,TRUE,FALSE,FALSE,"terrestrial biome","hydrothermal vent",water,40.497,25.603,6.38,77.3
DCO_DAL,Kabasilon,TRUE,FALSE,FALSE,"terrestrial biome","hydrothermal vent",water,40.105,20.707,7.25,30.2
DCO_DAL,Mesochori3,TRUE,FALSE,FALSE,"terrestrial biome","hydrothermal vent",water,40.891,21.532,6.74,27.7
DCO_DAL,NeaApollonia3,TRUE,FALSE,FALSE,"terrestrial biome","hydrothermal vent",water,40.657,23.415,7.71,45.2
DCO_DAL,NeaKessani,TRUE,FALSE,FALSE,"terrestrial biome","hydrothermal vent",water,41.017,25.051,6.3,61.5
DCO_DAL,NeoErasmio,TRUE,FALSE,FALSE,"terrestrial biome","hydrothermal vent",water,40.923,24.836,8.03,55
DCO_DAL,Nymfopetra,TRUE,FALSE,FALSE,"terrestrial biome","hydrothermal vent",water,40.689,23.355,7.85,37.4
DCO_DAL,Termopigi,TRUE,FALSE,FALSE,"terrestrial biome","hydrothermal vent",water,41.282,23.364,6.11,45.4
DCO_DAL,Traianoupoli,TRUE,FALSE,FALSE,"terrestrial biome","hydrothermal vent",water,40.866,26.034,6.56,50.8
DCO_GMSB,P10_2,TRUE,FALSE,FALSE,"marine biome",borehole,sediment,27.3,-111.42,null,3
DCO_GMSB,P10_4,TRUE,FALSE,FALSE,"marine biome",borehole,sediment,27.3,-111.42,null,3
DCO_GMSB,P11_2,TRUE,FALSE,FALSE,"marine biome",borehole,sediment,27.3,-111.4,null,3
DCO_GMSB,P11_5,TRUE,FALSE,FALSE,"marine biome",borehole,sediment,27.3,-111.4,null,3
DCO_GMSB,P12_4,TRUE,FALSE,FALSE,"marine biome",borehole,sediment,27.52,-111.41,null,8
DCO_GMSB,P13_4,TRUE,FALSE,FALSE,"marine biome",borehole,sediment,27.12,-111.13,null,3
DCO_GMSB,P3_4,TRUE,FALSE,FALSE,"marine biome",borehole,sediment,27.37,-111.52,null,3
DCO_GMSB,P4_3,TRUE,FALSE,FALSE,"marine biome",borehole,sediment,27.38,-111.53,null,3
DCO_GMSB,P6_3,TRUE,FALSE,FALSE,"marine biome",borehole,sediment,27.38,-111.36,null,3
DCO_GMSB,P6_4,TRUE,FALSE,FALSE,"marine biome",borehole,sediment,27.38,-111.36,null,3
DCO_GRA,920W2,TRUE,FALSE,FALSE,"terrestrial biome",seep,sediment,47.825,-92.252,6.09,11.7
DCO_GRA,932W3,null,null,null,null,null,null,null,null,null,null
DCO_GRA,942W14,TRUE,FALSE,FALSE,"terrestrial biome",seep,sediment,47.825,-92.252,6.35,11.5
DCO_GRA,944W11,TRUE,FALSE,FALSE,"terrestrial biome",seep,sediment,47.825,-92.252,5.47,11.1
DCO_GRA,951W11,TRUE,FALSE,FALSE,"terrestrial biome",seep,sediment,47.825,-92.252,6.29,11.7
DCO_GRA,966W2,null,null,null,null,null,null,null,null,null,null
DCO_GRD,69A4R1_75_85_bacteria,null,null,null,null,null,null,null,null,null,null
DCO_GRD,69A9R2_124_129_Bac,null,null,null,null,null,null,null,null,null,null
DCO_GRD,70C3R1_85_91_Bac,null,null,null,null,null,null,null,null,null,null
DCO_GRD,74A_1R1_50_60_Bac,null,null,null,null,null,null,null,null,null,null
DCO_HAN,CH_0001,FALSE,FALSE,TRUE,"marine biome",enrichment,sediment,77.587483,15.587483,null,2
DCO_HAN,CH_0002,FALSE,FALSE,TRUE,"marine biome",enrichment,sediment,77.587483,15.587483,null,2
DCO_HAN,CH_0003,FALSE,FALSE,TRUE,"marine biome",enrichment,sediment,77.587483,15.587483,null,2
DCO_HAN,CH_0004,FALSE,FALSE,TRUE,"marine biome",enrichment,sediment,77.587483,15.587483,null,2
DCO_HAN,CH_0005,FALSE,FALSE,TRUE,"marine biome",enrichment,sediment,77.587483,15.587483,null,2
DCO_HAN,CH_0006,FALSE,FALSE,TRUE,"marine biome",enrichment,sediment,77.587483,15.587483,null,2
DCO_HAN,CH_0007,FALSE,FALSE,TRUE,"marine biome",enrichment,sediment,77.587483,15.587483,null,2
DCO_HAN,CH_0008,FALSE,FALSE,TRUE,"marine biome",enrichment,sediment,77.587483,15.587483,null,2
DCO_HAN,CH_0009,FALSE,FALSE,TRUE,"marine biome",enrichment,sediment,79.715333,11.077,null,1
DCO_HAN,CH_0010,FALSE,FALSE,TRUE,"marine biome",enrichment,sediment,79.715333,11.077,null,1
DCO_HAN,CH_0011,FALSE,FALSE,TRUE,"marine biome",enrichment,sediment,79.715333,11.077,null,1
DCO_HAN,CH_0012,FALSE,FALSE,TRUE,"marine biome",enrichment,sediment,79.715333,11.077,null,1
DCO_HAN,CH_0013,FALSE,FALSE,TRUE,"marine biome",enrichment,sediment,79.715333,11.077,null,1
DCO_HAN,CH_0014,FALSE,FALSE,TRUE,"marine biome",enrichment,sediment,79.715333,11.077,null,1
DCO_HAN,CH_0015,FALSE,FALSE,TRUE,"marine biome",enrichment,sediment,79.715333,11.077,null,1
DCO_HAN,CH_0016,FALSE,FALSE,TRUE,"marine biome",enrichment,sediment,79.715333,11.077,null,1
DCO_HAN,CH_0017,FALSE,FALSE,TRUE,"marine biome",enrichment,sediment,79.715333,11.077,null,1
DCO_HAN,CH_0018,FALSE,FALSE,TRUE,"marine biome",enrichment,sediment,79.715333,11.077,null,1
DCO_HAN,CH_0019,FALSE,FALSE,TRUE,"marine biome",enrichment,sediment,79.715333,11.077,null,1
DCO_HAN,CH_0020,FALSE,FALSE,TRUE,"marine biome",enrichment,sediment,79.715333,11.077,null,1
DCO_HAN,CH_0021,FALSE,FALSE,TRUE,"marine biome",enrichment,sediment,79.715333,11.077,null,1
DCO_HAN,CH_0022,FALSE,FALSE,TRUE,"marine biome",enrichment,sediment,79.715333,11.077,null,1
DCO_HIN,BS_15105_2_147_167,TRUE,FALSE,FALSE,"marine biome",null,sediment,41.526,32.63,7.4,null
DCO_HIN,BS_15105_2_390_405,TRUE,FALSE,FALSE,"marine biome",null,null,41.526,32.63,7.3,null
DCO_HIN,BS_15105_2_420_435,TRUE,FALSE,FALSE,"marine biome",null,sediment,41.526,32.63,7.3,null
DCO_HIN,EM_15103_2_21_34,TRUE,FALSE,FALSE,"marine biome",null,null,33.028,32.63,7.7,null
DCO_HIN,EM_15103_2_220_240,TRUE,FALSE,FALSE,"marine biome",null,sediment,33.028,32.63,7.7,null
DCO_HIN,EM_15103_2_435_455,TRUE,FALSE,FALSE,"marine biome",null,null,33.028,32.63,7.6,null
DCO_JOYE,GC600_1015,null,null,null,null,null,null,null,null,null,null
DCO_JOYE,GC600_1520,null,null,null,null,null,null,null,null,null,null
DCO_JOYE,GC600_Microcosm,null,null,null,null,null,null,null,null,null,null
DCO_JOYE,GC767_1015,null,null,null,null,null,null,null,null,null,null
DCO_JOYE,GC767_1520,null,null,null,null,null,null,null,null,null,null
DCO_JOYE,GC767_Microcosm,null,null,null,null,null,null,null,null,null,null
DCO_JOYE,MC118_1015,null,null,null,null,null,null,null,null,null,null
DCO_JOYE,MC118_1520,null,null,null,null,null,null,null,null,null,null
DCO_JOYE,MC118_Microcosm,null,null,null,null,null,null,null,null,null,null
DCO_JOYE,OC26_1015,null,null,null,null,null,null,null,null,null,null
DCO_JOYE,OC26_1520,null,null,null,null,null,null,null,null,null,null
DCO_JOYE,OC26_Microcosm,null,null,null,null,null,null,null,null,null,null
DCO_KAZ,RCon,null,TRUE,null,"terrestrial biome",null,null,17.29902778,73.73833333,9,50
DCO_KAZ,S1_MT,FALSE,FALSE,TRUE,"terrestrial biome",null,null,17.29902778,73.73833333,9,50
DCO_KAZ,S2_MT,FALSE,FALSE,TRUE,"terrestrial biome",null,null,17.29902778,73.73833333,9,50
DCO_KAZ,S3_MT,FALSE,FALSE,TRUE,"terrestrial biome",null,null,17.29902778,73.73833333,9,50
DCO_KAZ,S4_MT,FALSE,FALSE,TRUE,"terrestrial biome",null,null,17.29902778,73.73833333,9,50
DCO_KAZ,S5_HC,FALSE,FALSE,TRUE,"terrestrial biome",null,null,17.29902778,73.73833333,9,50
DCO_KAZ,S6_HC,FALSE,FALSE,TRUE,"terrestrial biome",null,null,17.29902778,73.73833333,9,50
DCO_KAZ,S7_HC,FALSE,FALSE,TRUE,"terrestrial biome",null,null,17.29902778,73.73833333,9,50
DCO_KAZ,S8_HC,FALSE,FALSE,TRUE,"terrestrial biome",null,null,17.29902778,73.73833333,9,50
DCO_KLA,Cetus_summit_220,TRUE,FALSE,FALSE,"marine biome",seep,sediment,37.88012,17.46227,null,14.6
DCO_KLA,Cetus_summit_40,TRUE,FALSE,FALSE,"marine biome",seep,sediment,37.88012,17.46227,null,13.9
DCO_KLA,Extraction_blank,FALSE,TRUE,FALSE,"marine biome",volcano,null,null,null,null,null
DCO_KLA,Venere_flow_150_m_from_summit_5,TRUE,FALSE,FALSE,"marine biome",seep,sediment,38.60658,17.18934,null,16.8
DCO_KLA,Venere_flow_150_m_from_summit_60,TRUE,FALSE,FALSE,"marine biome",seep,sediment,38.60655,17.18913,null,16.8
DCO_KLA,Venere_flow_80_m_from_summit_2,TRUE,FALSE,FALSE,"marine biome",seep,sediment,38.6075,17.18804,null,13.9
DCO_KLA,Venere_flow_80_m_from_summit_267,TRUE,FALSE,FALSE,"marine biome",seep,sediment,38.60747,17.18803,null,17
DCO_KLA,Venere_flow_80_m_from_summit_48,TRUE,FALSE,FALSE,"marine biome",seep,sediment,38.60747,17.18803,null,16.2
DCO_KLA,Venere_summit_2,TRUE,FALSE,FALSE,"marine biome",seep,sediment,38.60757,17.18708,null,14.1
DCO_KLA,Venere_summit_470,TRUE,FALSE,FALSE,"marine biome",seep,sediment,38.60758,17.18705,null,22
DCO_KLA,Venere_summit_88,TRUE,FALSE,FALSE,"marine biome",seep,sediment,38.60758,17.18705,null,22
DCO_LAV,Wallula_2009_213,null,null,null,"terrestrial biome",well,rock,null,null,9.1,19.9-22.9
DCO_LAV,Wallula_2011_34,null,null,null,"terrestrial biome",well,rock,null,null,10.1,34.7
DCO_LAZ,GC03top,FALSE,TRUE,FALSE,"marine biome","marine biome",sediment,9.078,87.098,7.7,2.0
DCO_LAZ,PC1A,TRUE,FALSE,FALSE,"marine biome","marine biome",sediment,9.078,87.096,7.7,2
DCO_LAZ,PC1A_2,TRUE,FALSE,FALSE,"marine biome","marine biome",sediment,9.078,87.096,7.7,2.0
DCO_LAZ,PC2A,TRUE,FALSE,FALSE,"marine biome","marine biome",sediment,9.081,87.094,7.7,2
DCO_LAZ,PC2B,TRUE,FALSE,FALSE,"marine biome","marine biome",sediment,9.081,87.093,7.6,10
DCO_LAZ,PC2C,TRUE,FALSE,FALSE,"marine biome","marine biome",sediment,9.081,87.093,7.6,10
DCO_LAZ,PC2D,TRUE,FALSE,FALSE,"marine biome","marine biome",sediment,9.077,87.091,7.7,2
DCO_LAZ,PC3A,TRUE,FALSE,FALSE,"marine biome","marine biome",sediment,9.089,87.1,7.6,10
DCO_LAZ,PC3A_2,TRUE,FALSE,FALSE,"marine biome","marine biome",sediment,9.089,87.1,7.6,10
DCO_LAZ,PC3B,TRUE,FALSE,FALSE,"marine biome","marine biome",sediment,9.089,87.1,7.6,10
DCO_LAZ,PC3B_2,TRUE,FALSE,FALSE,"marine biome","marine biome",sediment,9.089,87.1,7.6,10
DCO_LAZ,PC3C,TRUE,FALSE,FALSE,"marine biome","marine biome",sediment,9.089,87.1,7.6,10
DCO_LAZ,PC3C_2,TRUE,FALSE,FALSE,"marine biome","marine biome",sediment,9.089,87.1,7.6,10
DCO_LAZ,PC4A,TRUE,FALSE,FALSE,"marine biome","marine biome",sediment,9.086,87.1,7.6,10
DCO_LAZ,PC4B,TRUE,FALSE,FALSE,"marine biome","marine biome",sediment,9.086,87.1,7.6,10
DCO_LIN,TWNCO2_09_1909m,TRUE,FALSE,FALSE,"terrestrial biome",null,sediment,null,null,null,67
DCO_LIN,TWNCO2_12_2056m,TRUE,FALSE,FALSE,"terrestrial biome",null,sediment,null,null,null,70
DCO_LIN,TWNCO2_13_2108m,TRUE,FALSE,FALSE,"terrestrial biome",null,sediment,null,null,null,71
DCO_LIN,TWNCO2_14_2172m,TRUE,FALSE,FALSE,"terrestrial biome",null,sediment,null,null,null,73
DCO_LIN,TWNCO2_15_2224m,TRUE,FALSE,FALSE,"terrestrial biome",null,sediment,null,null,null,74
DCO_LIN,TWNCO2_16_2273m,TRUE,FALSE,FALSE,"terrestrial biome",null,sediment,null,null,null,75
DCO_LIN,TWNCO2_17_2325m,TRUE,FALSE,FALSE,"terrestrial biome",null,sediment,null,null,null,76
DCO_LIN,TWNCO2_18_2397m,TRUE,FALSE,FALSE,"terrestrial biome",null,sediment,null,null,null,78
DCO_LIN,TWNCO2_20_2465m,TRUE,FALSE,FALSE,"terrestrial biome",null,sediment,null,null,null,80
DCO_LIN,TWNCO2_22_2547m,TRUE,FALSE,FALSE,"terrestrial biome",null,sediment,null,null,null,82
DCO_LLO,BRF1_BR170218_1,TRUE,FALSE,FALSE,"terrestrial biome",spring,null,10.89837,-85.32839,6.16,59
DCO_LLO,BRF2_BR170218_2,null,null,null,"terrestrial biome",spring,null,null,null,5.87,53.8
DCO_LLO,BRS1_BR170218_1,TRUE,FALSE,FALSE,"terrestrial biome",spring,null,10.89837,-85.32839,6.16,59
DCO_LLO,BRS2_BR170218_2,TRUE,FALSE,FALSE,"terrestrial biome",spring,null,10.89837,-85.32853,5.87,53.8
DCO_LLO,CYF_CY170214,TRUE,FALSE,FALSE,"terrestrial biome",spring,null,10.287497,-84.955524,6.31,72
DCO_LLO,CYS_CY170214,TRUE,FALSE,FALSE,"terrestrial biome",spring,null,10.287497,-84.955524,6.31,72
DCO_LLO,EPF_EP170215,null,null,null,"terrestrial biome",spring,null,null,null,9.99,26.4
DCO_LLO,EPS_EP170215,TRUE,FALSE,FALSE,"terrestrial biome",spring,null,9.901885,-85.454327,9.99,26.4
DCO_LLO,ESF9_ES_F9,null,null,null,"terrestrial biome",null,null,null,null,null,null
DCO_LLO,ETF_ET170220,TRUE,FALSE,FALSE,"terrestrial biome",spring,null,10.484006,-84.675853,6.06,40
DCO_LLO,ETS_ET170220,null,null,null,"terrestrial biome",spring,null,null,null,6.06,40
DCO_LLO,FAF_FA170219,TRUE,FALSE,FALSE,"terrestrial biome",spring,null,10.336843,-85.069499,5.93,55.2
DCO_LLO,FAS_FA170219,TRUE,FALSE,FALSE,"terrestrial biome",spring,null,10.336843,-85.069499,5.93,55.2
DCO_LLO,MTF_MT170219,TRUE,FALSE,FALSE,"terrestrial biome",spring,null,10.595774,-85.238451,6.32,59.1
DCO_LLO,PBS_Poas_Background,TRUE,FALSE,FALSE,"terrestrial biome",volcano,null,10.196777,-84.229892,null,null
DCO_LLO,PFF_PF170224,TRUE,FALSE,FALSE,"terrestrial biome",spring,null,10.518466,-84.11518,5.81,28.7
DCO_LLO,PFS_PF170222,null,null,null,"terrestrial biome",spring,null,null,null,5.81,28.7
DCO_LLO,PGF_PG170224,TRUE,FALSE,FALSE,"terrestrial biome",lake,null,-84.227294,-84.227294,null,null
DCO_LLO,PGS_PG170224,TRUE,FALSE,FALSE,"terrestrial biome",lake,null,-84.227294,-84.227294,null,null
DCO_LLO,PLS_PL170224,TRUE,FALSE,FALSE,"terrestrial biome",volcano,null,10.196777,-84.229892,0.85,37.6
DCO_LLO,QHF2_QH170212_2,TRUE,FALSE,FALSE,"terrestrial biome",spring,null,9.561575,-84.123468,8.69,48.7
