PROJECT_ID,SAMPLE_ID,INCLUDE,BLANK_OR_CONTROL,ENRICHMENT,ENV_BIOME,ENV_FEATURE,ENV_MATERIAL,LATITUDE,LONGITUDE,PH,TEMPERATURE
DCO_BMS,AG170420_f,null,null,null,null,null,null,null,null,null,null
DCO_BMS,BC180410_f,null,null,null,null,null,null,null,null,null,null
DCO_BMS,BS180407_f,null,null,null,null,null,null,null,null,null,null
DCO_BMS,BS180407_s,null,null,null,null,null,null,null,null,null,null
DCO_BMS,BW180407_f,null,null,null,null,null,null,null,null,null,null
DCO_BMS,CH180410_f,null,null,null,null,null,null,null,null,null,null
DCO_BMS,CH180410_s,null,null,null,null,null,null,null,null,null,null
DCO_BMS,CI180408_f,null,null,null,null,null,null,null,null,null,null
DCO_BMS,CI180408_s,null,null,null,null,null,null,null,null,null,null
DCO_BMS,CL180410_f,null,null,null,null,null,null,null,null,null,null
DCO_BMS,CL180410_s,null,null,null,null,null,null,null,null,null,null
DCO_BMS,CV180410_f,null,null,null,null,null,null,null,null,null,null
DCO_BMS,CV180410_s,null,null,null,null,null,null,null,null,null,null
DCO_BMS,CW180415_f,null,null,null,null,null,null,null,null,null,null
DCO_BMS,CW180415_s,null,null,null,null,null,null,null,null,null,null
DCO_BMS,CZ180409_f,null,null,null,null,null,null,null,null,null,null
DCO_BMS,CZ180409_s,null,null,null,null,null,null,null,null,null,null
DCO_BMS,DS170420_f,null,null,null,null,null,null,null,null,null,null
DCO_BMS,ER180415_f,null,null,null,null,null,null,null,null,null,null
DCO_BMS,ER180415_s,null,null,null,null,null,null,null,null,null,null
DCO_BMS,GE180403_s,null,null,null,null,null,null,null,null,null,null
DCO_BMS,HA180403_f,null,null,null,null,null,null,null,null,null,null
DCO_BMS,HA180403_s,null,null,null,null,null,null,null,null,null,null
DCO_BMS,LB180410_f,null,null,null,null,null,null,null,null,null,null
DCO_BMS,LB180410_s,null,null,null,null,null,null,null,null,null,null
DCO_BMS,LE180416_f,null,null,null,null,null,null,null,null,null,null
DCO_BMS,LE180416_s,null,null,null,null,null,null,null,null,null,null
DCO_BMS,LH180406_f,null,null,null,null,null,null,null,null,null,null
DCO_BMS,LH180406_s,null,null,null,null,null,null,null,null,null,null
DCO_BMS,LP180406_f,null,null,null,null,null,null,null,null,null,null
DCO_BMS,LP180406_s,null,null,null,null,null,null,null,null,null,null
DCO_BMS,LW180405_f,null,null,null,null,null,null,null,null,null,null
DCO_BMS,LW180405_s,null,null,null,null,null,null,null,null,null,null
DCO_BMS,MC180404_f,null,null,null,null,null,null,null,null,null,null
DCO_BMS,MC180404_s,null,null,null,null,null,null,null,null,null,null
DCO_BMS,PC140111_f,null,null,null,null,null,null,null,null,null,null
DCO_BMS,PS180405_s,null,null,null,null,null,null,null,null,null,null
DCO_BMS,PX180416_f,null,null,null,null,null,null,null,null,null,null
DCO_BMS,PX180416_s,null,null,null,null,null,null,null,null,null,null
DCO_BMS,RC180404_f,null,null,null,null,null,null,null,null,null,null
DCO_BMS,RC180404_s,null,null,null,null,null,null,null,null,null,null
DCO_BMS,RR180407_f,null,null,null,null,null,null,null,null,null,null
DCO_BMS,RR180407_s,null,null,null,null,null,null,null,null,null,null
DCO_BMS,SC180411_f,null,null,null,null,null,null,null,null,null,null
DCO_BMS,SC180411_s,null,null,null,null,null,null,null,null,null,null
DCO_BMS,XF180416_f,null,null,null,null,null,null,null,null,null,null
DCO_BMS,XS180416_s,null,null,null,null,null,null,null,null,null,null
DCO_BMS,YR180404_f,null,null,null,null,null,null,null,null,null,null
DCO_BOM,1039_Itavaara_OL_KR6_422m,TRUE,FALSE,FALSE,"terrestrial biome",borehole,rock,null,null,7.9,9.5
DCO_BOM,1040_Itavaara_OL_KR29_801m,TRUE,FALSE,FALSE,"terrestrial biome",borehole,rock,null,null,7.3,16.6
DCO_BOM,301_Itavaara_OL_KR9_564m,TRUE,FALSE,FALSE,"terrestrial biome",borehole,rock,null,null,8.1,12
DCO_BOM,303_Itavaara_OL_KR9_468m,TRUE,FALSE,FALSE,"terrestrial biome",borehole,rock,null,null,7.7,10.6
DCO_BOM,437_Itavaara_OL_KR5_457m,TRUE,FALSE,FALSE,"terrestrial biome",borehole,rock,null,null,7.9,10.8
DCO_BOM,449_Itavaara_OL_KR44_775m,TRUE,FALSE,FALSE,"terrestrial biome",borehole,rock,null,null,7.8,14.8
DCO_BOM,982_Itavaara_OL_KR49_532m,TRUE,FALSE,FALSE,"terrestrial biome",borehole,rock,null,null,7.4,10.5
DCO_BOM,983_Itavaara_OL_KR23_424m,TRUE,FALSE,FALSE,"terrestrial biome",borehole,rock,null,null,7.5,9.8
DCO_BOM,994_Itavaara_OL_KR1_609m,TRUE,FALSE,FALSE,"terrestrial biome",borehole,rock,null,null,7.8,13
DCO_BOM,995_Itavaara_OL_KR2_596m,TRUE,FALSE,FALSE,"terrestrial biome",borehole,rock,null,null,8.6,12.9
DCO_BOM,996_Itavaara_OL_KR13_360m,TRUE,FALSE,FALSE,"terrestrial biome",borehole,rock,null,null,7.9,9
DCO_GRA,932W3,null,null,null,null,null,null,null,null,null,null
DCO_GRA,966W2,null,null,null,null,null,null,null,null,null,null
DCO_GRD,69A4R1_75_85_bacteria,null,null,null,null,null,null,null,null,null,null
DCO_GRD,69A9R2_124_129_Bac,null,null,null,null,null,null,null,null,null,null
DCO_GRD,70C3R1_85_91_Bac,null,null,null,null,null,null,null,null,null,null
DCO_GRD,74A_1R1_50_60_Bac,null,null,null,null,null,null,null,null,null,null
DCO_HIN,BS_15105_2_147_167,TRUE,FALSE,FALSE,"marine biome",null,sediment,41.526,32.63,7.4,null
DCO_HIN,BS_15105_2_390_405,TRUE,FALSE,FALSE,"marine biome",null,null,41.526,32.63,7.3,null
DCO_HIN,BS_15105_2_420_435,TRUE,FALSE,FALSE,"marine biome",null,sediment,41.526,32.63,7.3,null
DCO_HIN,EM_15103_2_21_34,TRUE,FALSE,FALSE,"marine biome",null,null,33.028,32.63,7.7,null
DCO_HIN,EM_15103_2_220_240,TRUE,FALSE,FALSE,"marine biome",null,sediment,33.028,32.63,7.7,null
DCO_HIN,EM_15103_2_435_455,TRUE,FALSE,FALSE,"marine biome",null,null,33.028,32.63,7.6,null
DCO_JOYE,GC600_1015,null,null,null,null,null,null,null,null,null,null
DCO_JOYE,GC600_1520,null,null,null,null,null,null,null,null,null,null
DCO_JOYE,GC600_Microcosm,null,null,null,null,null,null,null,null,null,null
DCO_JOYE,GC767_1015,null,null,null,null,null,null,null,null,null,null
DCO_JOYE,GC767_1520,null,null,null,null,null,null,null,null,null,null
DCO_JOYE,GC767_Microcosm,null,null,null,null,null,null,null,null,null,null
DCO_JOYE,MC118_1015,null,null,null,null,null,null,null,null,null,null
DCO_JOYE,MC118_1520,null,null,null,null,null,null,null,null,null,null
DCO_JOYE,MC118_Microcosm,null,null,null,null,null,null,null,null,null,null
DCO_JOYE,OC26_1015,null,null,null,null,null,null,null,null,null,null
DCO_JOYE,OC26_1520,null,null,null,null,null,null,null,null,null,null
DCO_JOYE,OC26_Microcosm,null,null,null,null,null,null,null,null,null,null
DCO_KAZ,RCon,null,TRUE,null,"terrestrial biome",null,null,17.29902778,73.73833333,9,50
DCO_LAV,Wallula_2009_213,null,null,null,"terrestrial biome",well,rock,null,null,9.1,19.9-22.9
DCO_LAV,Wallula_2011_34,null,null,null,"terrestrial biome",well,rock,null,null,10.1,34.7
DCO_LIN,TWNCO2_09_1909m,TRUE,FALSE,FALSE,"terrestrial biome",null,sediment,null,null,null,67
DCO_LIN,TWNCO2_12_2056m,TRUE,FALSE,FALSE,"terrestrial biome",null,sediment,null,null,null,70
DCO_LIN,TWNCO2_13_2108m,TRUE,FALSE,FALSE,"terrestrial biome",null,sediment,null,null,null,71
DCO_LIN,TWNCO2_14_2172m,TRUE,FALSE,FALSE,"terrestrial biome",null,sediment,null,null,null,73
DCO_LIN,TWNCO2_15_2224m,TRUE,FALSE,FALSE,"terrestrial biome",null,sediment,null,null,null,74
DCO_LIN,TWNCO2_16_2273m,TRUE,FALSE,FALSE,"terrestrial biome",null,sediment,null,null,null,75
DCO_LIN,TWNCO2_17_2325m,TRUE,FALSE,FALSE,"terrestrial biome",null,sediment,null,null,null,76
DCO_LIN,TWNCO2_18_2397m,TRUE,FALSE,FALSE,"terrestrial biome",null,sediment,null,null,null,78
DCO_LIN,TWNCO2_20_2465m,TRUE,FALSE,FALSE,"terrestrial biome",null,sediment,null,null,null,80
DCO_LIN,TWNCO2_22_2547m,TRUE,FALSE,FALSE,"terrestrial biome",null,sediment,null,null,null,82
DCO_LLO,BRF1_BR170218_1,TRUE,FALSE,FALSE,"terrestrial biome",spring,null,10.89837,-85.32839,6.16,59
DCO_LLO,BRF2_BR170218_2,null,null,null,"terrestrial biome",spring,null,null,null,5.87,53.8
DCO_LLO,BRS1_BR170218_1,TRUE,FALSE,FALSE,"terrestrial biome",spring,null,10.89837,-85.32839,6.16,59
DCO_LLO,BRS2_BR170218_2,TRUE,FALSE,FALSE,"terrestrial biome",spring,null,10.89837,-85.32853,5.87,53.8
